Pay Item,Description,Quantity,Unit,Unit Price,Bid Date,Bidder Name,ProjectID,Job Size,Job Desc,County,Region,Pos,Extension,Bidder2Name,Bidder3Name,Bidder2Total,Bidder3Total,JobFederalID,StateID
808-10077,"PAVEMENT MESSAGE MARKINGS, MULTI-COMPONENT, LANE INDICATION ARROW",10.0,EACH,150.0,02/15/2024,"BEATY CONSTRUCTION, INC.",B -42068-A,3373035.0,BRIDGE REHABILITATION OR REPAIR,WAYNE,3,2,1500.0,"BEATY CONSTRUCTION, INC.",,4214322.23,0.0,1802930,IN
808-10057,"LINE, MULTI-COMPONENT, SOLID, YELLOW, 6",1754.0,L.F.,1.26,02/15/2024,"BEATY CONSTRUCTION, INC.",B -42068-A,3373035.0,BRIDGE REHABILITATION OR REPAIR,WAYNE,3,2,2210.04,"BEATY CONSTRUCTION, INC.",,4214322.23,0.0,1802930,IN
808-10052,"PAVEMENT MESSAGE MARKING, MULTI-COMPONENT, (ONLY)",6.0,EACH,150.0,02/15/2024,"BEATY CONSTRUCTION, INC.",B -42068-A,3373035.0,BRIDGE REHABILITATION OR REPAIR,WAYNE,3,2,900.0,"BEATY CONSTRUCTION, INC.",,4214322.23,0.0,1802930,IN
808-10051,"TRANSVERSE MARKING MULTI-COMPONENT, STOP LINE, 24""",53.0,L.F.,12.0,02/15/2024,"BEATY CONSTRUCTION, INC.",B -42068-A,3373035.0,BRIDGE REHABILITATION OR REPAIR,WAYNE,3,2,636.0,"BEATY CONSTRUCTION, INC.",,4214322.23,0.0,1802930,IN
808-10049,"LINE, MULTI-COMPONENT, SOLID, WHITE, 6 IN",678.0,L.F.,2.5,02/15/2024,"BEATY CONSTRUCTION, INC.",B -42068-A,3373035.0,BRIDGE REHABILITATION OR REPAIR,WAYNE,3,2,1695.0,"BEATY CONSTRUCTION, INC.",,4214322.23,0.0,1802930,IN
202-02240,PAVEMENT REMOVAL,202.0,S.Y.,110.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,22220.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
110-01001,MOBILIZATION AND DEMOBILIZATION,1.0,EACH,163025.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,163025.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
201-52370,CLEARING RIGHT OF WAY,1.0,EACH,10000.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,10000.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
109-09489,"PAYMENT ADJUSTMENT, PG ASPHALT BINDER",1.0,$,1.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,1.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
109-11362,"QUALITY ADJUSTMENTS, FAILURE TO MAINTAIN TEMPORARY EROSION AND SEDIMENT CONTROL MEASURES",1.0,$,1.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,1.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
109-08463,PROJECT ESTIMATE ADJUSTMENT,1.0,$,1.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,1.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
109-08444,"QUALITY ADJUSTMENTS, FAILED MATERIALS",1.0,$,1.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,1.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
109-08443,"QUALITY ADJUSTMENTS, TEMPORARY TRAFFIC CONTROL DEVICES",1.0,$,1.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,1.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
109-08440,"QUALITY ADJUSTMENTS, HMA",1.0,$,1.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,1.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
105-06845,CONSTRUCTION ENGINEERING,1.0,EACH,46335.75,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,46335.75,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
109-08360,CONTRACT LIENS,1.0,$,1.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,1.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
109-08359,LIQUIDATED DAMAGES,1.0,$,1.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,1.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
207-09935,"SUBGRADE TREATMENT, TYPE IC",2667.0,SYS,28.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,74676.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
211-06467,AGGREGATE FOR END BENT BACKFILL,22.0,C.Y.,275.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,6050.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
213-09269,"FLOWABLE BACKFILL, NON-REMOVABLE",26.0,C.Y.,200.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,5200.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
206-51235,COFFERDAM,1.0,EACH,22000.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,22000.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
206-51230,"EXCAVATION, FOUNDATION, UNCLASSIFIED",22.0,C.Y.,260.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,5720.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
205-12616,STORMWATER MANAGEMENT IMPLEMENTATION,1.0,EACH,5814.81,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,5814.81,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
205-12108,STORM WATER MANAGEMENT BUDGET,70930.0,$,1.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,70930.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
205-11626,PUMP AROUND,1.0,EACH,22000.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,22000.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
203-02000,"EXCAVATION, COMMON",772.0,C.Y.,39.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,30108.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
202-51328,"PRESENT STRUCTURE, REMOVE PORTIONS",1.0,EACH,85000.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,85000.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
202-51328,"PRESENT STRUCTURE, REMOVE PORTIONS",1.0,EACH,85000.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,85000.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
408-12028,"CRACKS IN ASPHALT PAVEMENT, FILL",3.0,TON,1300.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,3900.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
406-05521,ASPHALT FOR TACK COAT,8127.0,S.Y.,0.25,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,2031.75,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
401-10259,"JOINT ADHESIVE, INTERMEDIATE",610.0,L.F.,0.15,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,91.5,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
401-11785,LIQUID ASPHALT SEALANT,3999.0,L.F.,0.1,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,399.9,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
401-10258,"JOINT ADHESIVE, SURFACE",3999.0,L.F.,0.15,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,599.85,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
401-07408,"QC/QA-HMA, 3, 64, BASE, 25.0 mm",742.0,TON,127.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,94234.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
401-07392,"QC/QA-HMA, 3, 64, INTERMEDIATE, 19.0 mm",310.0,TON,177.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,54870.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
401-07322,"QC/QA-HMA, 3, 64, SURFACE, 9.5 mm",491.0,TON,199.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,97709.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
306-08043,"MILLING, TRANSITION",1989.0,S.Y.,7.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,13923.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
306-08034,"MILLING, ASPHALT, 1 1/2 IN",1658.0,S.Y.,7.5,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,12435.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
302-06464,SUBBASE FOR PCCP,116.0,C.Y.,320.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,37120.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
303-01180,"COMPACTED AGGREGATE, NO. 53",453.0,TON,46.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,20838.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
214-12239,GEOTEXTILE FOR PAVEMENT TYPE 2B,3123.0,SYS,2.75,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,8588.25,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
616-12246,GEOTEXTILE FOR RIPRAP TYPE 1A,950.0,SYS,12.5,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,11875.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
616-05688,"RIPRAP, CLASS 1",515.0,TON,95.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,48925.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
616-06405,"RIPRAP, REVETMENT",205.0,TON,88.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,18040.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
609-06257,"REINFORCED CONCRETE BRIDGE APPROACH, 10 IN",252.0,S.Y.,225.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,56700.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
606-12400,"MILLED HMA CORRUGATIONS, SINUSOIDAL",199.0,L.F.,38.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,7562.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
609-06259,REINFORCED CONCRETE BRIDGE APPROACH 12 IN,210.0,S.Y.,225.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,47250.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
602-06729,BARRIER DELINEATOR,16.0,EACH,32.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,512.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
601-94689,"GUARDRAIL END TREATMENT, OS",8.0,EACH,3500.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,28000.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
601-02241,"GUARDRAIL, REMOVE",961.0,L.F.,12.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,11532.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
507-08271,"JOINTS IN PCCP, FILLED",48.0,L.F.,58.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,2784.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
507-08272,"JOINTS IN PCCP, SAW AND SEAL",172.0,L.F.,31.98,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,5500.56,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
601-12292,GUARDRAIL MGS TRANSITION WITHOUT CURB,8.0,EACH,3500.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,28000.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
601-06035,"GUARDRAIL, RESET",700.0,L.F.,14.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,9800.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
601-12281,"GUARDRAIL MGS W-BEAM, 6 FT 3 IN SPACING",200.0,L.F.,24.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,4800.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
709-04647,FIBER WRAP CONCRETE CASING SYSTEM,1.0,L.S.,8404.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,8404.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
706-11620,"CONCRETE BRIDGE RAILING TRANSITION, TFC",8.0,EACH,2100.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,16800.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
710-09158,PATCHING CONCRETE STRUCTURES,113.0,S.F.,165.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,18645.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
709-51821,SURFACE SEAL,1.0,EACH,3664.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,3664.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
709-51821,SURFACE SEAL,1.0,EACH,7623.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,7623.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
709-51821,SURFACE SEAL,1.0,EACH,3271.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,3271.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
709-51821,SURFACE SEAL,1.0,EACH,5800.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,5800.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
709-51821,SURFACE SEAL,1.0,EACH,5764.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,5764.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
706-11600,"RAILING, CONCRETE, FC",43.1,C.Y.,600.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,25860.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
704-51002,"CONCRETE, C, SUPERSTRUCTURE",72.8,C.Y.,2500.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,182000.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
703-06029,"REINFORCING BARS, EPOXY COATED",61863.0,LBS,1.5,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,92794.5,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
703-97936,"THREADED TIE BAR ASSEMBLY, EPOXY COATED",88.0,EACH,48.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,4224.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
702-51863,FIELD DRILLED HOLE IN CONCRETE,78.0,EACH,20.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,1560.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
628-11976,COMPUTER SYSTEM EQUIPMENT,3.0,EACH,500.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,1500.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
621-06574,SODDING,184.0,S.Y.,15.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,2760.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
621-06567,WATER,1.0,M.G.,1.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,1.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
628-09403,"FIELD OFFICE, C",18.0,MONTH,2250.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,40500.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
621-06559,"MULCHED SEEDING, R",2859.0,S.Y.,1.25,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,3573.75,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
619-51860,"PAINT STEEL BRIDGE, PARTIAL, BR. NO.",1.0,EACH,14000.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,14000.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
621-01004,MOBILIZATION AND DEMOBILIZATION FOR SEEDING,1.0,EACH,1200.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,1200.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
619-51860,"PAINT STEEL BRIDGE, PARTIAL, BR. NO.",1.0,EACH,13000.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,13000.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
619-12506,CLEAN STEEL BRIDGE TOP FLANGES QP-2 BRIDGE NO. 1,1.0,L.S.,1000.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,1000.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
619-12506,CLEAN STEEL BRIDGE TOP FLANGES QP-2 BRIDGE NO. 1,1.0,L.S.,1000.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,1000.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
619-11050,"CLEAN STEEL BRIDGE, PARTIAL, QP-2, BRIDGE. NO.",1.0,EACH,38000.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,38000.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
619-12459,DISPOSAL OF CLEANING WASTE HAZARDOUS BRIDGE NO 1,1.0,EACH,1000.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,1000.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
619-12459,DISPOSAL OF CLEANING WASTE HAZARDOUS BRIDGE NO 1,1.0,EACH,1000.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,1000.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
619-11050,"CLEAN STEEL BRIDGE, PARTIAL, QP-2, BRIDGE. NO.",1.0,EACH,42000.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,42000.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
722-51852,"BRIDGE DECK PATCHING, PARTIAL DEPTH",50.0,S.F.,110.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,5500.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
722-51874,OVERLAY DAM,169.0,S.F.,75.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,12675.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
722-12464,"BRIDGE DECK, REMOVE EXISTING CONCRETE SURFACE",1284.0,SYS,11.5,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,14766.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
722-12463,"BRIDGE DECK, REMOVE EXISTING CONCRETE OVERLAY",2179.0,SYS,10.5,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,22879.5,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
722-51401,"BRIDGE DECK PATCHING, FULL DEPTH",250.0,S.F.,45.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,11250.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
722-12732,LONGITUDINAL GROOVING,3988.0,SYS,5.7,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,22731.6,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
722-01061,"BRIDGE DECK OVERLAY, MICROSILICA",3536.0,S.Y.,90.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,318240.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
722-01066,HYDRODEMOLITION,3463.0,SYS,110.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,380930.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
722-12380,"BRIDGE DECK OVERLAY, BUDGET",60916.0,$,1.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,60916.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
718-06528,"OUTLET PROTECTOR, 1",6.0,EACH,2500.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,15000.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
711-51878,JACKING AND SUPPORTING GIRDERS,1.0,L.S.,25862.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,25862.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
711-51878,JACKING AND SUPPORTING GIRDERS,1.0,L.S.,34420.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,34420.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
715-05407,"PIPE, END BENT DRAIN, 6 IN",128.0,L.F.,12.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,1536.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
801-07023,"ENERGY ABSORBING TERMINAL, CZ, TL-2",6.0,EACH,3500.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,21000.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
801-06775,MAINTAINING TRAFFIC,1.0,EACH,133069.5,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,133069.5,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
801-07119,"BARRICADE, III-B",60.0,L.F.,12.0,02/15/2024,"E & B PAVING, INC.",B -42186-A,3260500.0,BRIDGE DECK OVERLAY,WARRICK,6,1,720.0,"RAGLE, INC.",,4040999.88,0.0,2000738  2000739  20,IN
